datetime,machineID,comp,type
2015-04-02 08:00:00,88,comp1,scheduled
2015-04-02 08:00:00,91,comp4,scheduled
2015-04-02 08:00:00,92,comp1,scheduled
2015-04-02 08:00:00,95,comp3,scheduled
2015-04-02 08:00:00,98,comp1,scheduled
2015-04-02 08:15:33,10,comp4,unscheduled
2015-04-02 09:00:00,1,comp4,scheduled
2015-04-02 09:00:00,3,comp3,scheduled
2015-04-02 09:00:00,4,comp3,scheduled
2015-04-02 09:00:00,15,comp4,scheduled
2015-04-02 09:00:00,16,comp2,scheduled
2015-04-02 09:00:00,24,comp2,scheduled
2015-04-02 09:00:00,33,comp4,scheduled
2015-04-02 09:00:00,39,comp1,scheduled
2015-04-02 09:00:00,43,comp2,scheduled
2015-04-02 09:00:00,46,comp1,scheduled
2015-04-02 09:00:00,50,comp4,scheduled
2015-04-02 09:00:00,60,comp3,scheduled
2015-04-02 09:00:00,62,comp1,scheduled
2015-04-02 09:00:00,87,comp1,scheduled
2015-04-02 09:00:00,100,comp4,scheduled
2015-04-02 10:00:00,7,comp2,scheduled
2015-04-02 10:00:00,11,comp3,scheduled
2015-04-02 10:00:00,17,comp2,scheduled
2015-04-02 10:00:00,23,comp4,scheduled
2015-04-02 10:00:00,32,comp1,scheduled
2015-04-02 10:00:00,35,comp2,scheduled
2015-04-02 10:00:00,44,comp2,scheduled
2015-04-02 10:00:00,56,comp3,scheduled
2015-04-02 10:00:00,57,comp1,scheduled
2015-04-02 10:00:00,65,comp1,scheduled
2015-04-02 10:00:00,66,comp3,scheduled
2015-04-02 10:00:00,69,comp1,scheduled
2015-04-02 10:00:00,75,comp3,scheduled
2015-04-02 10:00:00,80,comp3,scheduled
2015-04-02 10:00:00,82,comp4,scheduled
2015-04-02 10:00:00,90,comp4,scheduled
2015-04-02 10:00:00,93,comp3,scheduled
2015-04-02 10:00:00,96,comp4,scheduled
2015-04-02 16:43:45,83,comp3,unscheduled
2015-04-02 19:12:59,6,comp1,unscheduled
2015-04-02 22:33:06,18,comp3,unscheduled
2015-04-03 02:55:02,72,comp2,unscheduled
2015-04-03 09:40:59,86,comp3,unscheduled
2015-04-03 15:24:00,38,comp3,unscheduled
2015-04-03 16:42:51,10,comp4,unscheduled
2015-04-03 17:49:44,63,comp1,unscheduled
2015-04-03 21:55:59,32,comp2,unscheduled
2015-04-03 22:24:50,60,comp2,unscheduled
2015-04-04 03:42:19,51,comp1,unscheduled
2015-04-04 07:58:53,45,comp1,unscheduled
2015-04-04 12:41:46,69,comp1,unscheduled
2015-04-04 17:36:05,45,comp4,unscheduled
2015-04-05 07:31:13,39,comp2,unscheduled
2015-04-05 11:46:06,46,comp1,unscheduled
2015-04-05 14:13:35,85,comp4,unscheduled
2015-04-05 15:44:12,61,comp3,unscheduled
2015-04-05 16:58:19,42,comp1,unscheduled
2015-04-05 18:05:59,25,comp2,unscheduled
2015-04-05 20:05:06,68,comp3,unscheduled
2015-04-05 20:53:44,12,comp1,unscheduled
2015-04-06 02:05:52,25,comp3,unscheduled
2015-04-06 08:10:50,42,comp1,unscheduled
2015-04-06 14:53:36,10,comp3,unscheduled
2015-04-07 00:26:28,31,comp2,unscheduled
2015-04-07 00:50:50,38,comp4,unscheduled
2015-04-07 09:05:10,19,comp2,unscheduled
2015-04-07 09:18:26,50,comp3,unscheduled
2015-04-07 18:41:46,27,comp1,unscheduled
2015-04-07 21:47:08,17,comp2,unscheduled
2015-04-08 00:21:53,4,comp3,unscheduled
2015-04-08 03:05:03,72,comp3,unscheduled
2015-04-08 05:35:52,57,comp1,unscheduled
2015-04-08 08:00:39,73,comp1,unscheduled
2015-04-08 08:15:59,86,comp2,unscheduled
2015-04-08 12:37:10,14,comp2,unscheduled
2015-04-08 15:15:07,48,comp3,unscheduled
2015-04-08 23:20:27,37,comp4,unscheduled
2015-04-09 00:31:40,59,comp1,unscheduled
2015-04-09 01:16:08,50,comp4,unscheduled
2015-04-09 15:14:25,70,comp4,unscheduled
2015-04-09 22:11:09,21,comp3,unscheduled
2015-04-09 23:44:42,91,comp4,unscheduled
2015-04-10 03:49:02,70,comp2,unscheduled
2015-04-10 19:08:05,77,comp2,unscheduled
2015-04-11 08:01:08,43,comp2,unscheduled
2015-04-11 15:50:25,31,comp3,unscheduled
2015-04-12 00:49:57,36,comp3,unscheduled
2015-04-12 06:30:44,10,comp4,unscheduled
2015-04-12 10:42:07,20,comp3,unscheduled
2015-04-12 17:36:00,15,comp4,unscheduled
2015-04-12 19:31:17,77,comp1,unscheduled
2015-04-13 12:30:29,14,comp4,unscheduled
2015-04-13 16:55:57,77,comp2,unscheduled
2015-04-13 17:00:03,13,comp3,unscheduled
2015-04-13 17:49:40,52,comp1,unscheduled
2015-04-13 18:40:50,51,comp4,unscheduled
2015-04-13 22:11:28,66,comp3,unscheduled
2015-04-13 23:52:17,8,comp4,unscheduled
2015-04-14 01:24:16,86,comp4,unscheduled
2015-04-14 02:19:33,20,comp3,unscheduled
2015-04-14 03:42:24,10,comp1,unscheduled
2015-04-14 03:52:26,54,comp2,unscheduled
2015-04-14 14:48:34,19,comp1,unscheduled
2015-04-14 17:08:40,60,comp3,unscheduled
2015-04-14 18:13:46,61,comp3,unscheduled
2015-04-14 20:47:36,97,comp2,unscheduled
2015-04-15 05:37:39,42,comp3,unscheduled
2015-04-15 21:21:01,41,comp3,unscheduled
2015-04-16 05:07:26,48,comp3,unscheduled
2015-04-16 12:34:06,32,comp1,unscheduled
2015-04-16 16:10:56,99,comp2,unscheduled
2015-04-16 17:31:06,57,comp1,unscheduled
2015-04-16 18:28:09,14,comp3,unscheduled
2015-04-16 20:08:20,77,comp4,unscheduled
2015-04-16 23:56:29,36,comp4,unscheduled
2015-04-17 02:05:58,99,comp2,unscheduled
2015-04-17 03:03:52,97,comp4,unscheduled
2015-04-17 04:30:17,61,comp1,unscheduled
2015-04-17 12:46:00,49,comp1,unscheduled
2015-04-17 14:20:33,73,comp4,unscheduled
2015-04-17 15:26:01,32,comp2,unscheduled
2015-04-18 03:24:05,84,comp4,unscheduled
2015-04-18 06:48:44,61,comp4,unscheduled
2015-04-18 07:00:35,44,comp4,unscheduled
2015-04-18 09:09:47,49,comp4,unscheduled
2015-04-18 10:50:47,14,comp2,unscheduled
2015-04-18 16:23:19,86,comp2,unscheduled
2015-04-19 00:36:25,58,comp3,unscheduled
2015-04-19 01:32:22,37,comp1,unscheduled
2015-04-19 04:13:44,4,comp4,unscheduled
2015-04-19 04:26:38,96,comp2,unscheduled
2015-04-19 04:46:07,20,comp4,unscheduled
2015-04-19 07:47:58,42,comp4,unscheduled
2015-04-19 09:38:00,20,comp1,unscheduled
2015-04-19 15:22:01,83,comp2,unscheduled
2015-04-20 10:09:31,14,comp1,unscheduled
2015-04-20 19:07:34,52,comp2,unscheduled
2015-04-20 21:44:20,49,comp4,unscheduled
2015-04-21 00:02:54,100,comp4,unscheduled
2015-04-21 05:04:51,25,comp3,unscheduled
2015-04-21 10:14:04,50,comp3,unscheduled
2015-04-21 16:16:30,12,comp4,unscheduled
2015-04-21 23:10:45,32,comp1,unscheduled
2015-04-22 03:31:22,73,comp4,unscheduled
2015-04-22 10:13:46,24,comp2,unscheduled
2015-04-22 14:33:59,67,comp2,unscheduled
2015-04-22 16:54:01,95,comp4,unscheduled
2015-04-22 16:55:17,71,comp4,unscheduled
2015-04-22 20:37:34,60,comp1,unscheduled
2015-04-22 21:19:55,52,comp4,unscheduled
2015-04-22 22:23:04,59,comp2,unscheduled
2015-04-23 02:02:44,56,comp1,unscheduled
2015-04-24 02:44:00,52,comp3,unscheduled
2015-04-24 08:20:48,61,comp3,unscheduled
2015-04-24 10:54:39,49,comp4,unscheduled
2015-04-24 22:23:09,68,comp1,unscheduled
2015-04-25 12:38:46,90,comp2,unscheduled
2015-04-25 14:37:43,75,comp1,unscheduled
2015-04-25 14:55:03,77,comp2,unscheduled
2015-04-25 15:45:00,72,comp3,unscheduled
2015-04-25 19:42:22,23,comp4,unscheduled
2015-04-25 21:43:49,72,comp2,unscheduled
2015-04-26 01:13:01,49,comp2,unscheduled
2015-04-26 05:31:02,9,comp2,unscheduled
2015-04-26 11:31:55,51,comp1,unscheduled
2015-04-26 22:44:31,62,comp1,unscheduled
2015-04-26 23:16:17,34,comp2,unscheduled
2015-04-27 06:24:43,12,comp3,unscheduled
2015-04-27 07:13:34,68,comp3,unscheduled
2015-04-27 15:12:23,22,comp4,unscheduled
2015-04-27 21:03:22,23,comp2,unscheduled
2015-04-28 02:57:15,39,comp1,unscheduled
2015-04-28 03:23:54,89,comp4,unscheduled
2015-04-28 07:58:41,72,comp3,unscheduled
2015-04-28 08:36:59,80,comp1,unscheduled
2015-04-28 09:20:17,49,comp3,unscheduled
2015-04-28 11:39:50,12,comp3,unscheduled
2015-04-28 23:57:08,50,comp2,unscheduled
2015-04-29 00:19:11,24,comp4,unscheduled
2015-04-29 02:20:07,56,comp2,unscheduled
2015-04-29 04:53:00,81,comp3,unscheduled
2015-04-29 12:35:06,20,comp1,unscheduled
2015-04-29 14:21:00,51,comp1,unscheduled
2015-04-29 22:02:49,46,comp2,unscheduled
2015-04-30 01:56:00,48,comp4,unscheduled
2015-04-30 11:08:59,55,comp4,unscheduled
2015-04-30 17:10:33,16,comp3,unscheduled
2015-04-30 23:27:47,75,comp3,unscheduled
2015-04-30 23:56:45,97,comp4,unscheduled
2015-05-01 13:19:08,25,comp3,unscheduled
2015-05-01 16:24:04,60,comp4,unscheduled
2015-05-01 19:05:34,39,comp3,unscheduled
2015-05-02 00:40:14,98,comp3,unscheduled
2015-05-02 03:39:08,39,comp4,unscheduled
2015-05-02 08:14:05,95,comp1,unscheduled
2015-05-02 08:55:50,91,comp3,unscheduled
2015-05-02 09:09:42,91,comp3,unscheduled
2015-05-02 19:00:31,9,comp1,unscheduled
2015-05-02 19:41:04,20,comp4,unscheduled
2015-05-02 21:54:21,22,comp2,unscheduled
2015-05-03 00:24:21,10,comp4,unscheduled
2015-05-03 03:30:44,59,comp3,unscheduled
2015-05-03 13:07:12,48,comp1,unscheduled
2015-05-03 18:59:06,11,comp1,unscheduled
2015-05-03 20:46:50,10,comp1,unscheduled
2015-05-03 23:29:45,67,comp3,unscheduled
2015-05-04 05:25:52,29,comp4,unscheduled
2015-05-04 13:37:05,63,comp2,unscheduled
2015-05-05 03:54:32,32,comp4,unscheduled
2015-05-05 16:28:47,59,comp4,unscheduled
2015-05-05 23:10:56,63,comp4,unscheduled
2015-05-06 02:17:59,89,comp4,unscheduled
2015-05-06 03:34:49,24,comp2,unscheduled
2015-05-06 04:05:47,42,comp4,unscheduled
2015-05-06 04:15:17,57,comp3,unscheduled
2015-05-06 13:07:48,59,comp2,unscheduled
2015-05-06 17:46:07,86,comp2,unscheduled
2015-05-06 23:23:27,68,comp1,unscheduled
2015-05-07 05:21:05,43,comp4,unscheduled
2015-05-07 06:56:52,90,comp4,unscheduled
2015-05-07 16:14:42,23,comp2,unscheduled
2015-05-07 21:14:34,75,comp2,unscheduled
2015-05-07 22:25:25,36,comp4,unscheduled
2015-05-08 03:08:52,36,comp2,unscheduled
2015-05-08 09:14:24,79,comp3,unscheduled
2015-05-08 11:37:23,20,comp3,unscheduled
2015-05-08 14:23:49,85,comp3,unscheduled
2015-05-08 14:27:11,67,comp3,unscheduled
2015-05-09 00:31:23,94,comp2,unscheduled
2015-05-09 01:59:34,59,comp3,unscheduled
2015-05-09 05:41:14,22,comp2,unscheduled
2015-05-09 11:11:54,47,comp2,unscheduled
2015-05-09 12:02:17,33,comp4,unscheduled
2015-05-09 14:32:25,20,comp1,unscheduled
2015-05-09 22:24:53,64,comp3,unscheduled
2015-05-10 00:11:34,19,comp3,unscheduled
2015-05-10 02:33:53,63,comp4,unscheduled
2015-05-10 10:39:33,59,comp3,unscheduled
2015-05-10 12:31:50,85,comp2,unscheduled
2015-05-10 12:58:20,14,comp3,unscheduled
2015-05-11 04:10:51,25,comp2,unscheduled
2015-05-11 10:19:33,32,comp3,unscheduled
2015-05-11 12:57:15,36,comp3,unscheduled
2015-05-12 11:37:09,66,comp2,unscheduled
2015-05-12 13:03:17,77,comp3,unscheduled
2015-05-12 15:04:17,91,comp1,unscheduled
2015-05-12 18:31:46,2,comp4,unscheduled
2015-05-12 23:23:43,97,comp3,unscheduled
2015-05-12 23:52:00,61,comp1,unscheduled
2015-05-13 04:11:16,43,comp3,unscheduled
2015-05-13 07:36:34,50,comp4,unscheduled
2015-05-13 09:22:51,98,comp3,unscheduled
2015-05-13 12:30:18,40,comp2,unscheduled
2015-05-14 03:52:33,14,comp4,unscheduled
2015-05-14 12:03:04,47,comp1,unscheduled
2015-05-15 00:47:17,63,comp2,unscheduled
2015-05-15 01:14:39,100,comp4,unscheduled
2015-05-15 04:54:18,71,comp2,unscheduled
2015-05-15 06:02:14,20,comp4,unscheduled
2015-05-15 20:10:25,40,comp2,unscheduled
2015-05-16 03:13:55,59,comp2,unscheduled
2015-05-16 12:59:53,12,comp2,unscheduled
2015-05-16 19:03:09,20,comp4,unscheduled
2015-05-16 21:52:00,38,comp3,unscheduled
2015-05-17 07:46:31,97,comp2,unscheduled
2015-05-17 08:55:08,20,comp1,unscheduled
2015-05-17 13:34:48,95,comp1,unscheduled
2015-05-17 14:37:46,34,comp1,unscheduled
2015-05-17 15:06:42,47,comp4,unscheduled
2015-05-17 19:52:09,73,comp4,unscheduled
2015-05-18 07:46:22,94,comp1,unscheduled
2015-05-18 14:17:33,1,comp2,unscheduled
2015-05-18 19:12:30,43,comp3,unscheduled
2015-05-19 23:01:25,17,comp3,unscheduled
2015-05-20 03:03:36,86,comp4,unscheduled
2015-05-20 05:07:13,68,comp3,unscheduled
2015-05-20 09:44:30,72,comp4,unscheduled
2015-05-21 03:39:19,49,comp3,unscheduled
2015-05-21 12:01:40,60,comp4,unscheduled
2015-05-21 15:50:13,40,comp4,unscheduled
2015-05-21 20:28:44,83,comp2,unscheduled
2015-05-22 10:47:24,22,comp3,unscheduled
2015-05-22 14:47:54,16,comp3,unscheduled
2015-05-22 16:45:11,75,comp1,unscheduled
2015-05-23 01:16:14,77,comp1,unscheduled
2015-05-23 15:48:35,83,comp2,unscheduled
2015-05-23 17:55:02,96,comp1,unscheduled
2015-05-24 03:28:02,77,comp3,unscheduled
2015-05-24 06:21:08,39,comp3,unscheduled
2015-05-24 07:31:11,46,comp4,unscheduled
2015-05-24 09:20:32,16,comp1,unscheduled
2015-05-24 12:14:31,12,comp4,unscheduled
2015-05-24 17:08:41,98,comp2,unscheduled
2015-05-24 21:35:22,83,comp4,unscheduled
2015-05-24 21:58:15,40,comp1,unscheduled
2015-05-25 02:04:40,81,comp1,unscheduled
2015-05-25 06:23:07,78,comp4,unscheduled
2015-05-25 17:19:13,92,comp4,unscheduled
2015-05-26 08:44:18,91,comp2,unscheduled
2015-05-26 13:46:19,68,comp1,unscheduled
2015-05-26 18:06:51,39,comp2,unscheduled
2015-05-27 02:23:09,98,comp3,unscheduled
2015-05-27 11:51:09,63,comp3,unscheduled
2015-05-28 04:26:10,42,comp3,unscheduled
2015-05-28 05:30:14,36,comp2,unscheduled
2015-05-28 05:42:44,37,comp2,unscheduled
2015-05-28 05:53:24,23,comp4,unscheduled
2015-05-28 13:56:39,67,comp1,unscheduled
2015-05-28 17:22:48,51,comp1,unscheduled
2015-05-28 17:24:29,34,comp2,unscheduled
2015-05-28 22:17:10,90,comp2,unscheduled
2015-05-28 23:24:54,77,comp3,unscheduled
2015-05-29 01:19:54,64,comp4,unscheduled
2015-05-29 02:34:22,72,comp2,unscheduled
2015-05-29 13:32:50,19,comp4,unscheduled
2015-05-29 13:34:16,69,comp2,unscheduled
2015-05-29 17:32:49,63,comp4,unscheduled
2015-05-29 23:16:50,61,comp4,unscheduled
2015-05-30 02:56:19,25,comp4,unscheduled
2015-05-30 09:36:03,72,comp3,unscheduled
2015-05-30 14:16:53,20,comp1,unscheduled
2015-05-30 22:30:53,64,comp2,unscheduled
2015-05-31 22:26:30,81,comp3,unscheduled
2015-06-01 00:24:42,36,comp2,unscheduled
2015-06-01 06:11:13,33,comp1,unscheduled
2015-06-01 10:56:20,34,comp3,unscheduled
2015-06-01 14:59:40,8,comp2,unscheduled
2015-06-03 00:32:05,36,comp3,unscheduled
2015-06-03 05:42:05,77,comp3,unscheduled
2015-06-03 16:59:29,10,comp2,unscheduled
2015-06-04 01:05:14,39,comp2,unscheduled
2015-06-04 08:08:36,77,comp3,unscheduled
2015-06-04 08:48:47,67,comp4,unscheduled
2015-06-04 14:55:49,84,comp3,unscheduled
2015-06-04 17:58:19,20,comp1,unscheduled
2015-06-04 20:26:04,91,comp4,unscheduled
2015-06-05 05:02:04,25,comp2,unscheduled
2015-06-05 05:16:21,20,comp3,unscheduled
2015-06-05 12:29:07,59,comp4,unscheduled
2015-06-05 14:51:50,50,comp4,unscheduled
2015-06-05 15:34:51,97,comp3,unscheduled
2015-06-05 17:57:59,7,comp3,unscheduled
2015-06-05 23:20:38,89,comp3,unscheduled
2015-06-06 06:38:36,23,comp3,unscheduled
2015-06-06 08:42:08,2,comp3,unscheduled
2015-06-06 19:27:39,10,comp2,unscheduled
2015-06-06 23:11:04,59,comp1,unscheduled
2015-06-07 00:30:16,36,comp3,unscheduled
2015-06-07 01:17:30,46,comp1,unscheduled
2015-06-07 19:42:42,18,comp1,unscheduled
2015-06-07 20:03:12,6,comp1,unscheduled
2015-06-07 20:11:04,45,comp1,unscheduled
2015-06-08 07:06:05,33,comp1,unscheduled
2015-06-08 10:44:55,60,comp3,unscheduled
2015-06-08 11:54:56,82,comp3,unscheduled
2015-06-08 13:35:35,80,comp2,unscheduled
2015-06-08 14:04:48,59,comp1,unscheduled
2015-06-08 14:29:52,23,comp2,unscheduled
2015-06-08 15:39:35,51,comp1,unscheduled
2015-06-09 05:16:39,65,comp2,unscheduled
2015-06-09 12:42:05,63,comp2,unscheduled
2015-06-09 13:00:50,94,comp2,unscheduled
2015-06-09 15:45:03,1,comp4,unscheduled
2015-06-09 20:48:37,59,comp1,unscheduled
2015-06-09 21:26:41,19,comp3,unscheduled
2015-06-10 11:44:47,60,comp3,unscheduled
2015-06-10 17:01:19,91,comp4,unscheduled
2015-06-10 20:28:20,99,comp2,unscheduled
2015-06-10 22:52:12,25,comp2,unscheduled
2015-06-11 02:50:56,33,comp3,unscheduled
2015-06-11 03:00:14,82,comp1,unscheduled
2015-06-11 03:32:37,61,comp2,unscheduled
2015-06-11 08:39:02,61,comp3,unscheduled
2015-06-11 08:46:10,75,comp4,unscheduled
2015-06-11 11:17:48,33,comp3,unscheduled
2015-06-11 13:18:16,91,comp1,unscheduled
2015-06-11 15:01:22,50,comp4,unscheduled
2015-06-12 17:33:41,35,comp2,unscheduled
2015-06-12 18:32:40,82,comp1,unscheduled
2015-06-12 19:27:33,10,comp4,unscheduled
2015-06-13 01:07:20,98,comp2,unscheduled
2015-06-13 03:13:52,40,comp4,unscheduled
2015-06-13 04:01:17,33,comp3,unscheduled
2015-06-13 06:50:37,23,comp3,unscheduled
2015-06-13 11:38:12,86,comp2,unscheduled
2015-06-13 17:16:08,37,comp1,unscheduled
2015-06-14 06:03:25,95,comp1,unscheduled
2015-06-14 06:42:55,9,comp3,unscheduled
2015-06-14 12:00:44,14,comp4,unscheduled
2015-06-14 12:02:20,1,comp4,unscheduled
2015-06-14 16:06:14,99,comp4,unscheduled
2015-06-14 18:50:45,72,comp2,unscheduled
2015-06-15 02:34:56,53,comp2,unscheduled
2015-06-15 02:38:59,26,comp1,unscheduled
2015-06-15 05:58:58,47,comp2,unscheduled
2015-06-15 13:09:29,89,comp3,unscheduled
2015-06-15 17:30:43,30,comp2,unscheduled
2015-06-15 17:43:43,91,comp1,unscheduled
2015-06-16 02:19:51,15,comp3,unscheduled
2015-06-16 08:46:20,40,comp1,unscheduled
2015-06-16 10:57:38,36,comp2,unscheduled
2015-06-16 12:59:01,51,comp4,unscheduled
2015-06-16 15:37:03,96,comp1,unscheduled
2015-06-16 21:54:09,16,comp2,unscheduled
2015-06-16 22:50:52,24,comp1,unscheduled
2015-06-16 23:05:07,100,comp2,unscheduled
2015-06-17 00:32:32,91,comp4,unscheduled
2015-06-17 01:44:54,90,comp1,unscheduled
2015-06-17 06:17:30,68,comp4,unscheduled
2015-06-17 09:41:17,1,comp2,unscheduled
2015-06-17 11:58:59,22,comp2,unscheduled
2015-06-17 17:22:51,91,comp2,unscheduled
2015-06-17 18:47:56,57,comp2,unscheduled
2015-06-18 08:43:51,40,comp2,unscheduled
2015-06-18 18:25:40,20,comp4,unscheduled
2015-06-19 03:02:03,41,comp3,unscheduled
2015-06-19 03:50:54,42,comp4,unscheduled
2015-06-19 06:17:08,36,comp2,unscheduled
2015-06-19 06:44:33,58,comp2,unscheduled
2015-06-19 11:29:08,20,comp2,unscheduled
2015-06-20 00:12:30,57,comp3,unscheduled
2015-06-20 03:32:16,60,comp4,unscheduled
2015-06-20 04:10:34,12,comp2,unscheduled
2015-06-20 13:12:24,56,comp4,unscheduled
2015-06-20 19:54:35,32,comp2,unscheduled
2015-06-21 01:28:00,50,comp2,unscheduled
2015-06-21 04:46:11,75,comp4,unscheduled
2015-06-21 13:13:11,71,comp2,unscheduled
2015-06-21 13:44:38,24,comp2,unscheduled
2015-06-21 14:12:19,15,comp4,unscheduled
2015-06-21 16:07:13,60,comp2,unscheduled
2015-06-21 16:09:01,99,comp4,unscheduled
2015-06-21 17:13:40,24,comp4,unscheduled
2015-06-21 17:52:36,58,comp1,unscheduled
2015-06-21 21:04:59,29,comp2,unscheduled
2015-06-21 22:27:31,51,comp4,unscheduled
2015-06-22 02:06:44,99,comp4,unscheduled
2015-06-22 04:37:47,83,comp3,unscheduled
2015-06-22 06:18:02,89,comp1,unscheduled
2015-06-22 07:23:01,68,comp2,unscheduled
2015-06-22 16:51:56,83,comp4,unscheduled
2015-06-23 04:12:57,30,comp4,unscheduled
2015-06-23 10:07:24,63,comp4,unscheduled
2015-06-24 01:17:22,45,comp3,unscheduled
2015-06-24 02:13:40,87,comp1,unscheduled
2015-06-24 05:22:52,3,comp4,unscheduled
2015-06-24 18:57:15,31,comp3,unscheduled
2015-06-24 23:05:56,51,comp2,unscheduled
2015-06-25 01:46:45,42,comp3,unscheduled
2015-06-25 08:47:48,91,comp4,unscheduled
2015-06-25 12:59:45,88,comp1,unscheduled
2015-06-26 02:54:58,91,comp2,unscheduled
2015-06-26 04:15:58,81,comp1,unscheduled
2015-06-26 04:17:06,98,comp2,unscheduled
2015-06-26 04:56:03,90,comp3,unscheduled
2015-06-26 07:52:43,52,comp2,unscheduled
2015-06-26 14:06:17,36,comp2,unscheduled
2015-06-26 14:16:23,84,comp3,unscheduled
2015-06-26 14:54:46,77,comp2,unscheduled
2015-06-26 15:17:05,59,comp2,unscheduled
2015-06-26 20:07:09,63,comp3,unscheduled
2015-06-26 20:47:10,25,comp1,unscheduled
2015-06-27 09:33:30,61,comp3,unscheduled
2015-06-27 10:01:06,72,comp4,unscheduled
2015-06-27 10:52:42,65,comp4,unscheduled
2015-06-27 13:38:30,11,comp2,unscheduled
2015-06-27 21:15:56,89,comp4,unscheduled
2015-06-27 23:31:50,11,comp2,unscheduled
2015-06-28 11:30:27,70,comp2,unscheduled
2015-06-28 13:04:52,41,comp2,unscheduled
2015-06-29 02:13:43,70,comp3,unscheduled
2015-06-29 05:00:21,61,comp2,unscheduled
2015-06-29 07:20:29,36,comp3,unscheduled
2015-06-29 09:55:53,60,comp3,unscheduled
2015-06-29 16:00:22,4,comp1,unscheduled
2015-06-30 07:17:13,80,comp4,unscheduled
2015-06-30 10:47:19,28,comp2,unscheduled
2015-06-30 11:23:48,42,comp2,unscheduled
2015-06-30 12:56:15,42,comp4,unscheduled
2015-06-30 14:00:14,24,comp3,unscheduled
2015-06-30 14:25:51,38,comp1,unscheduled
2015-06-30 22:43:45,33,comp4,unscheduled
2015-07-01 12:23:30,36,comp1,unscheduled
2015-07-01 21:09:53,77,comp1,unscheduled
2015-07-02 00:34:54,56,comp2,unscheduled
2015-07-02 06:00:00,2,comp1,scheduled
2015-07-02 06:00:00,3,comp3,scheduled
2015-07-02 06:00:00,4,comp4,scheduled
2015-07-02 06:00:00,11,comp1,scheduled
2015-07-02 06:00:00,19,comp4,scheduled
2015-07-02 06:00:00,21,comp4,scheduled
2015-07-02 06:00:00,35,comp4,scheduled
2015-07-02 06:00:00,38,comp3,scheduled
2015-07-02 06:00:00,54,comp1,scheduled
2015-07-02 06:00:00,56,comp4,scheduled
2015-07-02 06:00:00,61,comp4,scheduled
2015-07-02 06:00:00,65,comp4,scheduled
2015-07-02 06:00:00,66,comp2,scheduled
2015-07-02 06:00:00,71,comp2,scheduled
2015-07-02 06:00:00,75,comp1,scheduled
2015-07-02 06:00:00,76,comp1,scheduled
2015-07-02 06:00:00,92,comp3,scheduled
2015-07-02 06:00:00,98,comp1,scheduled
2015-07-02 07:00:00,20,comp4,scheduled
2015-07-02 07:00:00,26,comp3,scheduled
2015-07-02 07:00:00,27,comp3,scheduled
2015-07-02 07:00:00,28,comp1,scheduled
2015-07-02 07:00:00,30,comp1,scheduled
2015-07-02 07:00:00,31,comp1,scheduled
2015-07-02 07:00:00,36,comp3,scheduled
2015-07-02 07:00:00,39,comp4,scheduled
2015-07-02 07:00:00,40,comp4,scheduled
2015-07-02 07:00:00,41,comp2,scheduled
2015-07-02 07:00:00,42,comp4,scheduled
2015-07-02 07:00:00,44,comp1,scheduled
2015-07-02 07:00:00,45,comp4,scheduled
2015-07-02 07:00:00,50,comp3,scheduled
2015-07-02 07:00:00,51,comp1,scheduled
2015-07-02 07:00:00,52,comp2,scheduled
2015-07-02 07:00:00,60,comp3,scheduled
2015-07-02 07:00:00,62,comp1,scheduled
2015-07-02 07:00:00,63,comp4,scheduled
2015-07-02 07:00:00,82,comp1,scheduled
2015-07-02 07:00:00,85,comp4,scheduled
2015-07-02 07:00:00,86,comp4,scheduled
2015-07-02 07:00:00,90,comp3,scheduled
2015-07-02 07:00:00,91,comp2,scheduled
2015-07-02 07:00:00,95,comp4,scheduled
2015-07-02 07:00:00,97,comp2,scheduled
2015-07-02 07:05:47,50,comp4,unscheduled
2015-07-02 07:58:10,65,comp1,unscheduled
2015-07-02 08:00:00,1,comp1,scheduled
2015-07-02 08:00:00,6,comp1,scheduled
2015-07-02 08:00:00,10,comp1,scheduled
2015-07-02 08:00:00,14,comp3,scheduled
2015-07-02 08:00:00,15,comp1,scheduled
2015-07-02 08:00:00,16,comp1,scheduled
2015-07-02 08:00:00,23,comp4,scheduled
2015-07-02 08:00:00,25,comp3,scheduled
2015-07-02 08:00:00,29,comp3,scheduled
2015-07-02 08:00:00,32,comp1,scheduled
2015-07-02 08:00:00,47,comp3,scheduled
2015-07-02 08:00:00,48,comp3,scheduled
2015-07-02 08:00:00,57,comp4,scheduled
2015-07-02 08:00:00,59,comp2,scheduled
2015-07-02 08:00:00,67,comp1,scheduled
2015-07-02 08:00:00,69,comp4,scheduled
2015-07-02 08:00:00,70,comp2,scheduled
2015-07-02 08:00:00,72,comp3,scheduled
2015-07-02 08:00:00,77,comp4,scheduled
2015-07-02 08:00:00,80,comp3,scheduled
2015-07-02 08:00:00,83,comp1,scheduled
2015-07-02 08:00:00,94,comp2,scheduled
2015-07-02 09:00:00,8,comp3,scheduled
2015-07-02 09:00:00,9,comp1,scheduled
2015-07-02 09:00:00,13,comp4,scheduled
2015-07-02 09:00:00,24,comp2,scheduled
2015-07-02 09:00:00,33,comp2,scheduled
2015-07-02 09:00:00,49,comp1,scheduled
2015-07-02 09:00:00,53,comp4,scheduled
2015-07-02 09:00:00,55,comp1,scheduled
2015-07-02 09:00:00,58,comp1,scheduled
2015-07-02 09:00:00,74,comp3,scheduled
